PID,MS_SubClass,MS_Zoning,Lot_Frontage,Lot_Area,Street,Alley,Lot_Shape,Land_Contour,Utilities,Lot_Config,Land_Slope,Neighborhood,Condition_1,Condition_2,Bldg_Type,House_Style,Overall_Qual,Overall_Cond,Year_Built,Year_Remod_Add,Roof_Style,Roof_Matl,Exterior_1st,Exterior_2nd,Mas_Vnr_Type,Mas_Vnr_Area,Exter_Qual,Exter_Cond,Foundation,Bsmt_Qual,Bsmt_Cond,Bsmt_Exposure,BsmtFin_Type_1,BsmtFin_SF_1,BsmtFin_Type_2,BsmtFin_SF_2,Bsmt_Unf_SF,Total_Bsmt_SF,Heating,Heating_QC,Central_Air,Electrical,First_Flr_SF,Second_Flr_SF,Low_Qual_Fin_SF,Gr_Liv_Area,Bsmt_Full_Bath,Bsmt_Half_Bath,Full_Bath,Half_Bath,Bedroom_AbvGr,Kitchen_AbvGr,Kitchen_Qual,TotRms_AbvGrd,Functional,Fireplaces,Fireplace_Qu,Garage_Type,Garage_Yr_Blt,Garage_Finish,Garage_Cars,Garage_Area,Garage_Qual,Garage_Cond,Paved_Drive,Wood_Deck_SF,Open_Porch_SF,Enclosed_Porch,Three_season_porch,Screen_Porch,Pool_Area,Pool_QC,Fence,Misc_Feature,Misc_Val,Mo_Sold,Year_Sold,Sale_Type,Sale_Condition,Longitude,Latitude,Sale_Price
921128020,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,89,13214,Pave,No_Alley_Access,Slightly_Irregular,HLS,AllPub,Inside,Gtl,Timberland,Norm,Norm,OneFam,One_Story,Excellent,Average,2008,2009,Hip,CompShg,Stucco,CmentBd,None,0,Excellent,Typical,PConc,Excellent,Typical,Gd,Unf,7,Unf,0,2002,2002,GasA,Excellent,Y,SBrkr,2018,0,0,2018,0,0,2,0,3,1,Excellent,10,Typ,1,Good,Attchd,2009.0,Fin,3,746,Typical,Typical,Paved,144,76,0,0,0,0,No_Pool,No_Fence,None,0,5,2010,WD ,Normal,-93.652495,41.992989,378500
528120030,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,87,10367,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Northridge_Heights,Norm,Norm,OneFam,One_Story,Excellent,Average,2008,2008,Hip,CompShg,VinylSd,VinylSd,Stone,284,Excellent,Typical,PConc,Excellent,Typical,Mn,GLQ,3,Unf,0,724,1739,GasA,Excellent,Y,SBrkr,1743,0,0,1743,1,0,2,0,3,1,Excellent,8,Typ,1,Good,Attchd,2008.0,RFn,3,927,Typical,Typical,Paved,168,45,0,0,0,0,No_Pool,No_Fence,None,0,6,2009,ConLI,Normal,-93.652884,42.061437,335000
528138060,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,70,10171,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Northridge_Heights,Norm,Norm,OneFam,One_Story,Good,Average,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,168,Good,Typical,PConc,Good,Typical,No,GLQ,3,Unf,0,1515,1517,GasA,Excellent,Y,SBrkr,1535,0,0,1535,0,0,2,0,3,1,Good,7,Typ,0,No_Fireplace,Attchd,2004.0,RFn,2,532,Typical,Typical,Paved,0,0,0,0,0,0,No_Pool,No_Fence,None,0,3,2010,WD ,Normal,-93.652307,42.060298,214000
905105260,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,66,7742,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,OneFam,One_Story,Average,Good,1966,1966,Gable,CompShg,HdBoard,HdBoard,None,0,Typical,Typical,CBlock,Typical,Typical,No,BLQ,2,Unf,0,192,955,GasA,Excellent,Y,SBrkr,955,0,0,955,1,0,1,0,3,1,Typical,6,Typ,0,No_Fireplace,Attchd,1966.0,Unf,1,386,Typical,Typical,Paved,0,0,0,0,0,0,No_Pool,Minimum_Privacy,None,0,1,2007,WD ,Normal,-93.677601,42.031139,127000
531375040,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,63,13072,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Sawyer_West,RRAe,Norm,OneFam,One_Story,Good,Average,2004,2005,Gable,CompShg,VinylSd,VinylSd,None,0,Good,Typical,PConc,Good,Typical,No,Unf,7,Unf,0,1114,1114,GasA,Excellent,Y,SBrkr,1114,0,0,1114,0,0,1,1,3,1,Good,6,Typ,0,No_Fireplace,Detchd,2005.0,Unf,2,576,Typical,Typical,Paved,248,102,0,0,0,0,No_Pool,No_Fence,None,0,5,2009,WD ,Normal,-93.691868,42.037923,159000
903429080,Two_Story_1945_and_Older,Residential_Medium_Density,50,2500,Pave,Paved,Regular,Lvl,AllPub,Corner,Gtl,Old_Town,Norm,Norm,OneFam,Two_Story,Good,Very_Good,1915,2005,Gable,CompShg,Stucco,Stucco,None,0,Good,Typical,PConc,Typical,Typical,No,ALQ,1,Unf,0,611,910,GasA,Excellent,Y,SBrkr,916,910,0,1826,1,0,1,1,4,1,Excellent,7,Min2,1,Good,Attchd,1915.0,Unf,1,164,Fair,Fair,Paved,0,0,0,0,0,0,No_Pool,No_Fence,None,0,6,2009,WD ,Normal,-93.621504,42.027854,155000
535451010,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,74,8892,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,North_Ames,Norm,Norm,OneFam,One_Story,Average,Good,1953,1996,Gable,CompShg,WdShing,Wd Shng,None,0,Good,Typical,Stone,Typical,Typical,Av,Unf,7,Unf,0,105,105,GasA,Good,Y,SBrkr,910,0,0,910,0,0,1,0,3,1,Good,5,Typ,0,No_Fireplace,Attchd,1953.0,Unf,2,414,Typical,Typical,Paved,196,0,150,0,0,0,No_Pool,Good_Wood,None,0,10,2008,WD ,Normal,-93.608219,42.03807,116000
905403050,One_and_Half_Story_Finished_All_Ages,Residential_Low_Density,62,6488,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,OneFam,One_and_Half_Fin,Average,Average,1942,1950,Gable,CompShg,BrkFace,Wd Sdng,None,0,Typical,Typical,BrkTil,Typical,Typical,No,LwQ,4,Unf,0,569,799,GasA,Excellent,N,FuseA,799,351,0,1150,0,0,1,0,3,1,Typical,6,Mod,2,Typical,BuiltIn,1942.0,Unf,1,215,Typical,Typical,Paved,264,0,0,0,0,0,No_Pool,No_Fence,None,0,3,2006,WD ,Family,-93.665153,42.027664,128000
528435010,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,85,9965,Pave,No_Alley_Access,Regular,Lvl,AllPub,FR2,Gtl,Somerset,Feedr,Norm,OneFam,One_Story,Good,Average,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0,Good,Typical,PConc,Good,Typical,No,Unf,7,Unf,0,1528,1528,GasA,Excellent,Y,SBrkr,1528,0,0,1528,0,0,3,2,3,1,Good,6,Typ,1,Typical,Attchd,2007.0,Unf,2,480,Typical,Typical,Paved,0,228,0,0,0,0,No_Pool,No_Fence,None,0,9,2007,New,Partial,-93.644086,42.054154,235876
531367050,Two_Story_1946_and_Newer,Residential_Low_Density,76,10142,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Sawyer_West,Norm,Norm,OneFam,Two_Story,Good,Average,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0,Good,Typical,PConc,Good,Typical,No,GLQ,3,Unf,0,300,956,GasA,Excellent,Y,SBrkr,956,1128,0,2084,1,0,2,1,4,1,Good,8,Typ,0,No_Fireplace,BuiltIn,2004.0,RFn,2,618,Typical,Typical,Paved,0,45,0,0,0,0,No_Pool,No_Fence,None,0,1,2010,WD ,Normal,-93.692309,42.036255,233000
908128060,Split_Foyer,Residential_Low_Density,64,7301,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,OneFam,SFoyer,Good,Average,2003,2003,Gable,CompShg,HdBoard,HdBoard,BrkFace,500,Good,Typical,Slab,No_Basement,No_Basement,No_Basement,No_Basement,5,No_Basement,0,0,0,GasA,Excellent,Y,SBrkr,495,1427,0,1922,0,0,3,0,4,1,Good,7,Typ,1,Excellent,BuiltIn,2003.0,RFn,2,672,Typical,Typical,Paved,0,0,177,0,0,0,No_Pool,No_Fence,None,0,7,2009,ConLD,Normal,-93.672234,42.018988,198500
527216050,Two_Story_1946_and_Newer,Residential_Low_Density,66,13682,Pave,No_Alley_Access,Moderately_Irregular,HLS,AllPub,CulDSac,Gtl,Stone_Brook,Norm,Norm,OneFam,Two_Story,Very_Excellent,Average,2006,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,1031,Excellent,Typical,PConc,Excellent,Typical,Gd,Unf,7,Unf,0,1410,1410,GasA,Excellent,Y,SBrkr,1426,1519,0,2945,0,0,3,1,3,1,Good,10,Typ,1,Good,BuiltIn,2006.0,Fin,3,641,Typical,Typical,Paved,192,0,37,0,0,0,No_Pool,No_Fence,None,0,10,2006,New,Partial,-93.626477,42.061096,438780
902207130,One_Story_1945_and_Older,Residential_Medium_Density,68,9656,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Old_Town,Norm,Norm,OneFam,One_Story,Poor,Poor,1923,1970,Gable,CompShg,AsbShng,AsbShng,None,0,Typical,Fair,BrkTil,Fair,Fair,No,Unf,7,Unf,0,678,678,GasA,Typical,N,SBrkr,832,0,0,832,0,0,1,0,2,1,Typical,5,Typ,1,Good,Detchd,1928.0,Unf,2,780,Fair,Fair,Dirt_Gravel,0,0,0,0,0,0,No_Pool,No_Fence,None,0,6,2010,WD ,Abnorml,-93.606789,42.030388,12789
535453150,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,70,7315,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,North_Ames,Norm,Norm,OneFam,One_Story,Average,Above_Average,1958,1958,Hip,CompShg,BrkFace,BrkFace,None,0,Typical,Typical,CBlock,Typical,Typical,No,Rec,6,Unf,0,545,1170,GasA,Typical,Y,SBrkr,1170,0,0,1170,0,1,1,0,3,1,Typical,6,Typ,1,Typical,Attchd,1958.0,RFn,1,338,Typical,Typical,Paved,0,0,0,0,225,0,No_Pool,No_Fence,None,0,3,2007,WD ,Normal,-93.60674,42.036002,140000
534426040,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,72,10007,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,North_Ames,Norm,Norm,OneFam,One_Story,Average,Good,1959,2006,Gable,CompShg,HdBoard,HdBoard,BrkFace,54,Good,Typical,CBlock,Typical,Typical,No,ALQ,1,Unf,0,247,1053,GasA,Excellent,Y,SBrkr,1053,0,0,1053,1,0,1,1,3,1,Good,5,Typ,0,No_Fireplace,Attchd,1959.0,RFn,1,312,Typical,Typical,Paved,0,0,0,0,0,0,No_Pool,Minimum_Privacy,None,0,8,2008,WD ,Normal,-93.623267,42.04102,145500
528431070,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,78,10206,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Somerset,PosN,Norm,OneFam,One_Story,Very_Good,Average,2008,2008,Gable,CompShg,VinylSd,VinylSd,BrkFace,294,Good,Typical,PConc,Good,Typical,No,Unf,7,Unf,0,1614,1614,GasA,Excellent,Y,SBrkr,1658,0,0,1658,0,0,2,1,3,1,Good,7,Typ,1,Good,Attchd,2008.0,Fin,3,726,Typical,Typical,Paved,144,44,0,0,0,0,No_Pool,No_Fence,None,0,9,2009,WD ,Normal,-93.642553,42.054302,257500
909251050,One_Story_1945_and_Older,Residential_Low_Density,64,8574,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Crawford,Norm,Norm,OneFam,One_Story,Above_Average,Very_Good,1916,2000,Gable,CompShg,Stucco,Stucco,None,0,Good,Typical,BrkTil,Typical,Typical,No,Unf,7,Unf,0,816,816,GasA,Excellent,Y,SBrkr,1232,0,0,1232,0,0,1,0,3,1,Good,6,Typ,1,Good,Detchd,1916.0,Unf,2,440,Typical,Typical,Paved,0,0,180,0,0,0,No_Pool,No_Fence,None,0,10,2009,WD ,Normal,-93.646655,42.017889,147500
528106050,Two_Story_1946_and_Newer,Residential_Low_Density,107,13641,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Northridge_Heights,Norm,Norm,OneFam,Two_Story,Excellent,Average,2007,2007,Hip,CompShg,CemntBd,CmentBd,BrkFace,456,Excellent,Typical,PConc,Excellent,Typical,Gd,GLQ,3,Unf,0,630,1934,GasA,Excellent,Y,SBrkr,1943,713,0,2656,1,0,2,1,3,1,Excellent,8,Typ,1,Good,Attchd,2007.0,RFn,3,1040,Typical,Typical,Paved,268,58,0,0,0,0,No_Pool,No_Fence,None,0,12,2007,New,Partial,-93.6566568,42.061976,492000
908225180,One_and_Half_Story_Finished_All_Ages,Residential_Low_Density,56,6956,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,OneFam,One_and_Half_Fin,Below_Average,Good,1948,1950,Gable,CompShg,VinylSd,VinylSd,None,0,Typical,Good,CBlock,Fair,Typical,Mn,Unf,7,Unf,0,624,624,GasA,Excellent,Y,SBrkr,624,312,0,936,0,0,1,0,3,1,Typical,5,Typ,0,No_Fireplace,Attchd,1948.0,Unf,1,265,Typical,Poor,Paved,0,0,0,0,0,0,No_Pool,No_Fence,None,0,4,2006,WD ,Normal,-93.661951,42.02011,97900
905201110,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,88,14175,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Sawyer,PosA,Norm,OneFam,One_Story,Above_Average,Very_Good,1956,1956,Gable,CompShg,HdBoard,HdBoard,None,0,Typical,Typical,CBlock,Typical,Good,Gd,GLQ,3,Unf,0,212,988,GasA,Typical,Y,FuseA,1188,0,0,1188,1,0,1,0,1,1,Typical,4,Typ,1,Typical,Attchd,1956.0,Unf,2,621,Typical,Typical,Paved,102,89,231,0,0,0,No_Pool,No_Fence,None,0,6,2008,WD ,Normal,-93.665355,42.032495,185000
528228270,One_Story_PUD_1946_and_Newer,Residential_Low_Density,53,3922,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Bloomington_Heights,Norm,Norm,TwnhsE,One_Story,Good,Average,2006,2007,Gable,CompShg,WdShing,Wd Shng,BrkFace,72,Good,Typical,PConc,Excellent,Typical,Av,Unf,7,Unf,0,1258,1258,GasA,Excellent,Y,SBrkr,1258,0,0,1258,0,0,2,0,2,1,Good,6,Typ,1,Good,Attchd,2007.0,Fin,3,648,Typical,Typical,Paved,144,16,0,0,0,0,No_Pool,No_Fence,None,0,6,2007,New,Partial,-93.641795,42.062584,172500
902205140,One_Story_1946_and_Newer_All_Styles,Residential_Medium_Density,50,6000,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,Old_Town,Norm,Norm,OneFam,One_Story,Below_Average,Good,1954,2000,Gable,CompShg,MetalSd,MetalSd,None,0,Typical,Typical,CBlock,Typical,Typical,No,Unf,7,Unf,0,901,901,GasA,Excellent,Y,SBrkr,901,0,0,901,0,0,1,0,2,1,Typical,4,Typ,0,No_Fireplace,Detchd,1954.0,Unf,1,281,Fair,Typical,Paved,0,0,0,0,0,0,No_Pool,No_Fence,None,0,8,2008,WD ,Normal,-93.607724,42.032381,107900
533130130,Two_Story_1946_and_Newer,Residential_Low_Density,85,13143,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Northridge,Norm,Norm,OneFam,Two_Story,Very_Good,Average,1993,1993,Gable,CompShg,HdBoard,ImStucc,BrkFace,504,Good,Typical,PConc,Good,Typical,No,LwQ,4,GLQ,981,0,1231,GasA,Excellent,Y,SBrkr,1251,1098,0,2349,1,0,2,1,4,1,Good,9,Typ,1,Typical,Attchd,1993.0,RFn,3,762,Typical,Typical,Paved,32,130,0,0,0,0,No_Pool,No_Fence,None,0,6,2010,WD ,Normal,-93.651773,42.046825,362500
909252150,Two_Story_1945_and_Older,Residential_Low_Density,63,4000,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Crawford,Norm,Norm,OneFam,Two_Story,Good,Very_Good,1930,1995,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,Typical,Typical,BrkTil,Good,Typical,No,GLQ,3,Unf,0,285,531,GasA,Typical,Y,SBrkr,567,531,0,1098,1,0,1,0,2,1,Typical,5,Typ,1,Good,Detchd,1930.0,Unf,1,216,Typical,Typical,Paved,0,0,0,0,0,0,No_Pool,Minimum_Privacy,None,0,6,2007,WD ,Normal,-93.644544,42.017103,148500
531452140,One_Story_PUD_1946_and_Newer,Residential_Low_Density,55,7892,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Sawyer_West,Norm,Norm,TwnhsE,One_Story,Above_Average,Average,1993,1993,Gable,CompShg,Plywood,Plywood,None,0,Good,Typical,PConc,Good,Typical,No,GLQ,3,Unf,0,899,1199,GasA,Excellent,Y,SBrkr,1199,0,0,1199,0,0,2,0,2,1,Good,5,Typ,0,No_Fireplace,Attchd,1993.0,RFn,2,530,Typical,Typical,Paved,0,63,0,0,0,0,No_Pool,No_Fence,None,0,3,2008,WD ,Normal,-93.686278,42.036466,153900
905201090,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0,14175,Pave,No_Alley_Access,Regular,Bnk,AllPub,Corner,Mod,Sawyer,Norm,Norm,OneFam,One_Story,Average,Above_Average,1956,1987,Gable,CompShg,CemntBd,Wd Sdng,None,0,Typical,Typical,CBlock,Typical,Typical,No,Rec,6,Unf,0,200,1188,GasA,Good,Y,SBrkr,1437,0,0,1437,1,0,1,1,3,1,Typical,6,Min2,1,Typical,Detchd,1999.0,Unf,2,576,Typical,Typical,Paved,304,0,0,0,0,0,No_Pool,No_Fence,None,0,11,2006,WD ,Normal,-93.66412,42.032478,168000
905427140,Split_or_Multilevel,Residential_Low_Density,78,11679,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,OneFam,SLvl,Average,Average,1962,1962,Gable,CompShg,Plywood,Plywood,Stone,96,Typical,Typical,CBlock,Typical,Typical,Gd,ALQ,1,Rec,1164,0,1776,GasA,Excellent,Y,SBrkr,1560,0,0,1560,0,1,2,0,3,1,Typical,6,Min2,1,Fair,Attchd,1962.0,Fin,2,528,Typical,Typical,Paved,453,253,144,0,0,0,No_Pool,Minimum_Privacy,None,0,5,2006,WD ,Normal,-93.660227,42.026458,182000
535301060,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,60,11556,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,North_Ames,Norm,Norm,OneFam,One_Story,Average,Excellent,1953,2006,Gable,CompShg,VinylSd,MetalSd,None,0,Typical,Excellent,CBlock,Typical,Typical,No,BLQ,2,Unf,0,456,864,GasA,Good,Y,SBrkr,1154,0,0,1154,0,0,1,1,3,1,Excellent,6,Typ,0,No_Fireplace,Detchd,1962.0,Unf,1,336,Typical,Typical,Paved,63,0,0,0,0,0,No_Pool,No_Fence,None,0,7,2007,WD ,Normal,-93.617242,42.041243,142000
907187040,Two_Story_1946_and_Newer,Residential_Low_Density,47,10820,Pave,No_Alley_Access,Moderately_Irregular,Lvl,AllPub,CulDSac,Gtl,College_Creek,Norm,Norm,OneFam,Two_Story,Good,Average,1999,1999,Gable,CompShg,VinylSd,VinylSd,None,0,Good,Typical,PConc,Good,Typical,Gd,GLQ,3,Unf,0,646,988,GasA,Excellent,Y,SBrkr,988,885,0,1873,0,0,2,1,3,1,Good,7,Typ,1,Typical,Attchd,1999.0,RFn,2,597,Typical,Typical,Paved,202,123,0,0,0,0,No_Pool,No_Fence,None,0,3,2007,WD ,Normal,-93.688952,42.017907,235500
907196050,Two_Story_1946_and_Newer,Residential_Low_Density,68,11250,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,College_Creek,Norm,Norm,OneFam,Two_Story,Good,Average,2001,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,162,Good,Typical,PConc,Good,Typical,Mn,GLQ,3,Unf,0,434,920,GasA,Excellent,Y,SBrkr,920,866,0,1786,1,0,2,1,3,1,Good,6,Typ,1,Typical,Attchd,2001.0,RFn,2,608,Typical,Typical,Paved,0,42,0,0,0,0,No_Pool,No_Fence,None,0,9,2008,WD ,Normal,-93.68895,42.015949,223500
535302070,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,60,10950,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,North_Ames,Norm,Norm,OneFam,One_Story,Above_Average,Above_Average,1952,1952,Hip,CompShg,Wd Sdng,Wd Sdng,None,0,Typical,Typical,CBlock,Typical,Typical,No,ALQ,1,Unf,0,507,948,GasA,Typical,Y,SBrkr,948,0,0,948,0,0,1,0,2,1,Typical,5,Typ,0,No_Fireplace,Detchd,1952.0,Unf,2,410,Typical,Typical,Dirt_Gravel,0,48,0,0,0,0,No_Pool,No_Fence,None,0,4,2007,WD ,Normal,-93.615622,42.040451,125000
535353060,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,75,9533,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,North_Ames,Norm,Norm,OneFam,One_Story,Average,Average,1953,1953,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,140,Typical,Typical,Slab,No_Basement,No_Basement,No_Basement,No_Basement,5,No_Basement,0,0,0,GasA,Typical,Y,FuseA,1210,0,0,1210,0,0,1,1,2,1,Typical,7,Typ,0,No_Fireplace,Attchd,1953.0,Fin,1,616,Typical,Typical,Paved,208,0,100,0,0,0,No_Pool,Minimum_Privacy,None,0,8,2009,ConLD,Normal,-93.618607,42.034686,102900
535380050,One_and_Half_Story_Finished_All_Ages,Residential_Low_Density,60,10930,Pave,Gravel,Regular,Bnk,AllPub,Inside,Gtl,North_Ames,Artery,Norm,OneFam,One_and_Half_Fin,Average,Above_Average,1945,1950,Gable,CompShg,MetalSd,MetalSd,None,0,Typical,Typical,CBlock,Typical,Typical,No,BLQ,2,Unf,0,333,913,GasA,Typical,Y,FuseA,1048,510,0,1558,1,0,1,1,3,1,Typical,6,Typ,1,Typical,Attchd,1962.0,Unf,1,288,Typical,Typical,Paved,0,0,0,0,0,0,No_Pool,No_Fence,None,0,4,2008,WD ,Normal,-93.61076,42.035893,140000
533251110,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,80,12000,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Veenker,Norm,Norm,OneFam,One_Story,Good,Above_Average,1980,1980,Hip,CompShg,VinylSd,MetalSd,BrkFace,600,Good,Typical,CBlock,Good,Typical,No,GLQ,3,Unf,0,270,2002,GasA,Excellent,Y,SBrkr,2362,0,0,2362,1,0,2,1,3,1,Good,8,Typ,1,Typical,Attchd,1980.0,RFn,2,546,Good,Typical,Paved,180,16,0,0,0,0,No_Pool,No_Fence,None,0,3,2007,WD ,Normal,-93.645798,42.044762,255000
907131120,Two_Story_1946_and_Newer,Residential_Low_Density,0,9531,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,CulDSac,Gtl,College_Creek,Norm,Norm,OneFam,Two_Story,Above_Average,Average,1998,1998,Gable,CompShg,VinylSd,VinylSd,None,0,Typical,Typical,PConc,Good,Typical,Mn,GLQ,3,Unf,0,88,794,GasA,Excellent,Y,SBrkr,882,914,0,1796,1,0,2,1,3,1,Typical,7,Typ,0,No_Fireplace,Attchd,1998.0,RFn,2,546,Typical,Typical,Paved,0,36,0,0,0,0,No_Pool,Minimum_Privacy,None,0,5,2007,WD ,Normal,-93.690545,42.020912,211000
534453080,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,50,5175,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Brookside,RRAn,Feedr,OneFam,One_Story,Average,Very_Good,1958,2000,Gable,CompShg,VinylSd,VinylSd,None,0,Typical,Typical,CBlock,Typical,Typical,No,BLQ,2,ALQ,404,254,808,GasA,Excellent,Y,SBrkr,808,0,0,808,0,0,1,0,2,1,Typical,5,Typ,0,No_Fireplace,Detchd,1963.0,Unf,1,308,Typical,Typical,Dirt_Gravel,143,0,0,0,0,0,No_Pool,No_Fence,None,0,7,2007,COD,Normal,-93.628582,42.036223,112000
527451060,Two_Story_PUD_1946_and_Newer,Residential_Medium_Density,21,1869,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Briardale,Norm,Norm,Twnhs,Two_Story,Above_Average,Above_Average,1970,1970,Gable,CompShg,HdBoard,HdBoard,BrkFace,127,Typical,Typical,CBlock,Typical,Typical,No,Rec,6,Unf,0,162,483,GasA,Typical,Y,SBrkr,483,504,0,987,0,0,1,1,2,1,Typical,5,Typ,0,No_Fireplace,Detchd,1987.0,Unf,1,280,Typical,Typical,Paved,0,0,0,0,0,0,No_Pool,No_Fence,None,0,9,2008,WD ,Normal,-93.629462,42.052332,106000
527359180,Two_Story_1946_and_Newer,Residential_Low_Density,0,10304,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,CulDSac,Gtl,Northwest_Ames,PosN,Norm,OneFam,Two_Story,Average,Good,1976,1976,Gable,CompShg,Plywood,Plywood,BrkFace,44,Typical,Good,CBlock,Typical,Typical,No,ALQ,1,Unf,0,399,780,GasA,Excellent,Y,SBrkr,1088,780,0,1868,1,0,2,1,4,1,Good,9,Typ,1,Typical,Attchd,1976.0,Unf,2,484,Typical,Typical,Paved,448,96,0,0,0,0,No_Pool,No_Fence,None,0,10,2009,WD ,Normal,-93.635919,42.049394,197500
907196060,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,75,11166,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,College_Creek,Norm,Norm,OneFam,One_Story,Good,Average,2001,2001,Gable,CompShg,VinylSd,VinylSd,BrkFace,180,Good,Typical,PConc,Good,Typical,Mn,GLQ,3,Unf,0,1468,1492,GasA,Excellent,Y,SBrkr,1492,0,0,1492,0,0,2,0,3,1,Good,6,Typ,1,Typical,Attchd,2001.0,RFn,2,608,Typical,Typical,Paved,0,114,0,0,168,0,No_Pool,No_Fence,None,0,7,2009,WD ,Family,-93.688628,42.015713,201000
527254070,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,69,11302,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Stone_Brook,Norm,Norm,OneFam,One_Story,Very_Good,Average,2005,2006,Gable,CompShg,VinylSd,Other,BrkFace,238,Good,Typical,PConc,Good,Typical,Gd,GLQ,3,Unf,0,392,1814,GasA,Excellent,Y,SBrkr,1826,0,0,1826,1,0,2,0,3,1,Good,7,Typ,1,Typical,Attchd,2005.0,Fin,3,758,Typical,Typical,Paved,180,75,0,0,120,0,No_Pool,No_Fence,None,0,8,2006,New,Partial,-93.624062,42.059947,319000
527163100,Two_Story_1946_and_Newer,Residential_Low_Density,0,8000,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,OneFam,Two_Story,Above_Average,Average,1995,1996,Gable,CompShg,HdBoard,HdBoard,None,0,Typical,Typical,PConc,Good,Typical,No,GLQ,3,Unf,0,554,773,GasA,Good,Y,SBrkr,773,885,0,1658,1,0,2,1,3,1,Typical,8,Typ,1,Typical,Attchd,1995.0,Fin,2,431,Typical,Typical,Paved,224,84,0,0,0,0,No_Pool,No_Fence,None,0,6,2008,WD ,Normal,-93.637763,42.059411,188000
