PID,MS_SubClass,MS_Zoning,Lot_Frontage,Lot_Area,Street,Alley,Lot_Shape,Land_Contour,Utilities,Lot_Config,Land_Slope,Neighborhood,Condition_1,Condition_2,Bldg_Type,House_Style,Overall_Qual,Overall_Cond,Year_Built,Year_Remod_Add,Roof_Style,Roof_Matl,Exterior_1st,Exterior_2nd,Mas_Vnr_Type,Mas_Vnr_Area,Exter_Qual,Exter_Cond,Foundation,Bsmt_Qual,Bsmt_Cond,Bsmt_Exposure,BsmtFin_Type_1,BsmtFin_SF_1,BsmtFin_Type_2,BsmtFin_SF_2,Bsmt_Unf_SF,Total_Bsmt_SF,Heating,Heating_QC,Central_Air,Electrical,First_Flr_SF,Second_Flr_SF,Low_Qual_Fin_SF,Gr_Liv_Area,Bsmt_Full_Bath,Bsmt_Half_Bath,Full_Bath,Half_Bath,Bedroom_AbvGr,Kitchen_AbvGr,Kitchen_Qual,TotRms_AbvGrd,Functional,Fireplaces,Fireplace_Qu,Garage_Type,Garage_Yr_Blt,Garage_Finish,Garage_Cars,Garage_Area,Garage_Qual,Garage_Cond,Paved_Drive,Wood_Deck_SF,Open_Porch_SF,Enclosed_Porch,Three_season_porch,Screen_Porch,Pool_Area,Pool_QC,Fence,Misc_Feature,Misc_Val,Mo_Sold,Year_Sold,Sale_Type,Sale_Condition,Longitude,Latitude,Sale_Price
528456220,Two_Story_1946_and_Newer,Floating_Village_Residential,75,9000,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Somerset,Norm,Norm,OneFam,Two_Story,Very_Good,Average,2008,2008,Gable,CompShg,VinylSd,VinylSd,None,0,Good,Typical,PConc,Good,Typical,No,Unf,7,Unf,0,768,768,GasA,Excellent,Y,SBrkr,786,804,0,1590,0,0,2,1,3,1,Good,6,Typ,0,No_Fireplace,Attchd,2008.0,RFn,2,676,Typical,Typical,Paved,0,30,0,0,0,0,No_Pool,No_Fence,None,0,6,2009,WD ,Normal,-93.6504,42.051797,210000
535301150,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,70,8092,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,North_Ames,Norm,Norm,OneFam,One_Story,Above_Average,Very_Good,1954,2000,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,176,Typical,Good,CBlock,Typical,Typical,No,ALQ,1,Unf,0,226,1050,GasA,Excellent,Y,SBrkr,1050,0,0,1050,1,0,1,0,3,1,Good,6,Typ,0,No_Fireplace,Attchd,1954.0,RFn,1,286,Typical,Typical,Paved,0,0,0,0,0,0,No_Pool,No_Fence,None,0,6,2006,WD ,Abnorml,-93.618481,42.040745,156000
533252020,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0,11250,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Veenker,Norm,Norm,OneFam,One_Story,Above_Average,Above_Average,1977,1977,Gable,CompShg,Plywood,Plywood,None,0,Good,Typical,CBlock,Good,Typical,No,ALQ,1,Unf,0,441,1208,GasA,Typical,Y,SBrkr,1208,0,0,1208,1,0,1,1,3,1,Typical,6,Typ,1,Typical,Attchd,1977.0,RFn,2,546,Typical,Typical,Paved,198,42,0,0,0,0,No_Pool,No_Fence,None,0,6,2006,WD ,Normal,-93.646065,42.043779,165000
911370500,One_Story_PUD_1946_and_Newer,Residential_Medium_Density,44,3843,Pave,No_Alley_Access,Slightly_Irregular,HLS,AllPub,Inside,Mod,Crawford,Norm,Norm,TwnhsE,One_Story,Very_Good,Average,2007,2008,Hip,CompShg,CemntBd,CmentBd,Stone,174,Excellent,Typical,PConc,Excellent,Typical,Gd,GLQ,3,Unf,0,120,1596,GasA,Excellent,Y,SBrkr,1648,0,0,1648,1,1,2,0,2,1,Excellent,5,Typ,1,Good,Attchd,2007.0,Fin,2,482,Typical,Typical,Paved,162,53,0,153,0,0,No_Pool,No_Fence,None,0,6,2009,New,Partial,-93.6165709,42.008683,230000
911202100,One_and_Half_Story_Finished_All_Ages,C_all,66,8712,Pave,Paved,Regular,HLS,AllPub,Inside,Mod,Iowa_DOT_and_Rail_Road,Norm,Norm,OneFam,One_and_Half_Fin,Below_Average,Good,1900,1950,Gable,CompShg,MetalSd,MetalSd,None,0,Typical,Typical,Stone,Typical,Typical,Mn,Unf,7,Unf,0,859,859,GasA,Good,Y,SBrkr,859,319,0,1178,0,0,1,0,2,1,Typical,7,Typ,0,No_Fireplace,Detchd,1964.0,RFn,1,384,Typical,Typical,Dirt_Gravel,68,0,98,0,0,0,No_Pool,No_Fence,None,0,1,2010,WD ,Abnorml,-93.606593,42.022653,102776
535304020,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,66,12778,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,North_Ames,Norm,Norm,OneFam,One_Story,Average,Above_Average,1952,2003,Gable,CompShg,MetalSd,MetalSd,None,0,Typical,Typical,CBlock,Typical,Typical,No,GLQ,3,Unf,0,350,1008,GasA,Excellent,Y,FuseA,1008,0,0,1008,1,0,1,0,2,1,Typical,4,Typ,0,No_Fireplace,Attchd,1952.0,RFn,1,280,Typical,Typical,Paved,0,154,0,0,0,0,No_Pool,Minimum_Privacy,None,0,1,2006,WD ,Normal,-93.617225,42.039447,139500
528120160,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,76,9591,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Northridge_Heights,Norm,Norm,OneFam,One_Story,Very_Good,Average,2004,2005,Hip,CompShg,VinylSd,VinylSd,BrkFace,262,Good,Typical,PConc,Excellent,Typical,Av,GLQ,3,Unf,0,625,1713,GasA,Excellent,Y,SBrkr,1713,0,0,1713,1,0,2,0,3,1,Excellent,7,Typ,1,Good,Attchd,2004.0,Fin,3,856,Typical,Typical,Paved,0,26,0,0,170,0,No_Pool,No_Fence,None,0,1,2009,WD ,Normal,-93.654724,42.060576,274900
528175010,One_Story_PUD_1946_and_Newer,Residential_Low_Density,44,6371,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Northridge_Heights,Norm,Norm,TwnhsE,One_Story,Good,Average,2009,2010,Gable,CompShg,VinylSd,VinylSd,Stone,128,Good,Typical,PConc,Good,Typical,Mn,GLQ,3,Unf,0,625,1358,GasA,Excellent,Y,SBrkr,1358,0,0,1358,1,0,2,0,2,1,Good,6,Typ,1,Good,Attchd,2010.0,RFn,2,484,Typical,Typical,Paved,192,35,0,0,0,0,No_Pool,No_Fence,None,0,6,2010,New,Partial,-93.650436,42.058388,224000
527451400,Two_Story_PUD_1946_and_Newer,Residential_Medium_Density,21,1680,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Briardale,Norm,Norm,TwnhsE,Two_Story,Above_Average,Fair,1971,1971,Gable,CompShg,HdBoard,HdBoard,BrkFace,604,Typical,Typical,CBlock,Typical,Typical,No,ALQ,1,Unf,0,125,483,GasA,Typical,Y,SBrkr,483,504,0,987,0,0,1,1,2,1,Typical,5,Typ,0,No_Fireplace,Detchd,1971.0,Unf,1,264,Typical,Typical,Paved,0,0,0,0,0,0,No_Pool,No_Fence,None,0,8,2008,WD ,Normal,-93.627309,42.051687,89500
528390020,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,91,14303,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Corner,Gtl,Northridge,Norm,Norm,OneFam,One_Story,Very_Good,Average,1994,1994,Hip,CompShg,HdBoard,HdBoard,BrkFace,554,Good,Typical,PConc,Good,Typical,Gd,GLQ,3,Unf,0,672,1986,GasA,Excellent,Y,SBrkr,1987,0,0,1987,1,0,2,0,2,1,Good,7,Typ,1,Typical,Attchd,1994.0,Fin,2,691,Typical,Typical,Paved,262,36,0,0,0,0,No_Pool,No_Fence,None,0,8,2008,WD ,Normal,-93.650996,42.049484,301500
923230180,Split_Foyer,Residential_Low_Density,54,7244,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Mitchell,Norm,Norm,OneFam,SFoyer,Average,Good,1970,1970,Gable,CompShg,VinylSd,VinylSd,None,0,Typical,Good,CBlock,Good,Typical,Av,ALQ,1,Unf,0,149,768,GasA,Excellent,Y,SBrkr,768,0,0,768,1,0,1,0,2,1,Typical,5,Typ,0,No_Fireplace,Detchd,1987.0,Unf,2,624,Typical,Typical,Paved,104,0,0,0,0,0,No_Pool,No_Fence,None,0,4,2007,WD ,Normal,-93.6015199,41.991371,129500
902404010,One_Story_1945_and_Older,Residential_Medium_Density,90,8100,Pave,Paved,Regular,Lvl,AllPub,Inside,Gtl,Old_Town,Norm,Norm,OneFam,One_Story,Average,Above_Average,1948,1973,Gable,CompShg,VinylSd,VinylSd,None,0,Typical,Typical,BrkTil,Typical,Typical,No,Rec,6,Unf,0,1221,1559,GasA,Good,Y,SBrkr,1559,0,0,1559,1,0,1,0,2,1,Typical,5,Min2,0,No_Fireplace,Detchd,1948.0,Unf,2,812,Typical,Typical,Paved,0,116,230,0,0,0,No_Pool,Good_Wood,None,0,6,2007,COD,Normal,-93.6094532,42.0277574,153500
528104050,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,114,14803,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Northridge_Heights,PosN,PosN,OneFam,One_Story,Very_Excellent,Average,2007,2008,Hip,CompShg,CemntBd,CmentBd,BrkFace,816,Excellent,Typical,PConc,Excellent,Typical,Av,GLQ,3,Unf,0,442,2078,GasA,Excellent,Y,SBrkr,2084,0,0,2084,1,0,2,0,2,1,Excellent,7,Typ,1,Good,Attchd,2007.0,Fin,3,1220,Typical,Typical,Paved,188,45,0,0,0,0,No_Pool,No_Fence,None,0,6,2008,New,Partial,-93.652941,42.063129,385000
534276180,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,74,7450,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,North_Ames,Norm,Norm,OneFam,One_Story,Average,Average,1956,1956,Hip,CompShg,Wd Sdng,Wd Sdng,None,0,Typical,Typical,CBlock,Typical,Typical,No,Rec,6,LwQ,206,250,894,GasA,Good,Y,SBrkr,1074,0,0,1074,0,0,1,0,2,1,Good,6,Min1,1,Good,Detchd,1966.0,Unf,2,396,Typical,Typical,Paved,0,72,0,0,0,0,No_Pool,Good_Wood,None,0,1,2007,WD ,Normal,-93.621344,42.042485,124000
535150070,One_and_Half_Story_Finished_All_Ages,Residential_Low_Density,0,12513,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,FR2,Gtl,North_Ames,Feedr,Norm,OneFam,One_and_Half_Fin,Below_Average,Below_Average,1920,2007,Gable,CompShg,VinylSd,VinylSd,None,0,Typical,Good,BrkTil,Typical,Fair,No,Unf,7,Unf,0,715,715,GasA,Good,Y,SBrkr,1281,457,0,1738,0,0,2,0,4,1,Typical,7,Typ,1,Good,Attchd,1920.0,Unf,1,368,Typical,Typical,Paved,55,0,0,0,0,0,No_Pool,No_Fence,None,0,6,2009,WD ,Normal,-93.619029,42.044886,104900
903234030,One_Story_1945_and_Older,Residential_Medium_Density,50,6000,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Old_Town,Artery,Norm,OneFam,One_Story,Above_Average,Above_Average,1925,1980,Gable,CompShg,MetalSd,MetalSd,None,0,Typical,Good,BrkTil,Typical,Typical,No,BLQ,2,Unf,0,706,1103,GasA,Good,Y,SBrkr,1103,0,0,1103,0,0,1,0,2,1,Good,5,Typ,1,Good,Detchd,1976.0,Unf,2,440,Typical,Typical,Paved,166,120,0,0,0,0,No_Pool,Minimum_Privacy,None,0,7,2006,WD ,Normal,-93.620411,42.032417,110500
535181030,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0,12155,Pave,No_Alley_Access,Irregular,Lvl,AllPub,Inside,Gtl,North_Ames,PosN,Norm,OneFam,One_Story,Above_Average,Fair,1970,1970,Gable,CompShg,Plywood,Plywood,None,0,Typical,Typical,CBlock,Good,Typical,No,LwQ,4,Unf,0,420,1657,GasA,Good,Y,SBrkr,1657,0,0,1657,0,1,2,0,3,1,Typical,7,Typ,1,Typical,Attchd,1970.0,Unf,2,484,Typical,Typical,Paved,0,0,0,0,147,0,No_Pool,No_Fence,None,0,3,2007,WD ,Normal,-93.610875,42.042728,163500
534403410,Split_or_Multilevel,Residential_Low_Density,0,14112,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Corner,Gtl,North_Ames,Norm,Norm,OneFam,SLvl,Average,Good,1964,1964,Hip,CompShg,Wd Sdng,HdBoard,BrkFace,86,Typical,Typical,PConc,Typical,Typical,Av,GLQ,3,Unf,0,138,1152,GasA,Typical,Y,SBrkr,1152,0,0,1152,1,0,1,0,3,1,Typical,6,Typ,1,Good,Attchd,1964.0,RFn,2,484,Typical,Typical,Paved,227,0,0,0,0,0,No_Pool,No_Fence,None,0,4,2010,WD ,Normal,-93.627809,42.041146,180500
907181090,Two_Story_1946_and_Newer,Residential_Low_Density,68,9272,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,College_Creek,Norm,Norm,OneFam,Two_Story,Good,Average,1999,1999,Gable,CompShg,VinylSd,VinylSd,None,0,Good,Typical,PConc,Good,Typical,No,GLQ,3,Unf,0,342,842,GasA,Excellent,Y,SBrkr,856,893,0,1749,0,0,2,1,3,1,Good,7,Typ,0,No_Fireplace,Attchd,1999.0,RFn,2,515,Typical,Typical,Paved,140,85,0,0,0,0,No_Pool,No_Fence,None,0,6,2006,WD ,Normal,-93.691931,42.0168729,196000
527451410,Two_Story_PUD_1946_and_Newer,Residential_Medium_Density,21,1680,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Briardale,Norm,Norm,Twnhs,Two_Story,Above_Average,Average,1971,1971,Gable,CompShg,HdBoard,ImStucc,BrkFace,381,Typical,Typical,CBlock,Typical,Typical,No,Unf,7,Unf,0,525,525,GasA,Typical,Y,SBrkr,525,567,0,1092,0,0,1,1,3,1,Typical,6,Typ,0,No_Fireplace,Detchd,1971.0,Unf,1,264,Typical,Typical,Paved,0,0,0,0,0,0,No_Pool,No_Fence,None,0,3,2010,WD ,Family,-93.62728,42.051685,88000
907227100,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,60,7200,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,College_Creek,Norm,Norm,OneFam,One_Story,Below_Average,Very_Good,1972,2006,Gable,CompShg,Plywood,Plywood,None,0,Typical,Good,CBlock,Typical,Typical,No,Rec,6,Unf,0,0,385,GasA,Good,Y,SBrkr,875,0,0,875,0,0,1,0,3,1,Good,5,Typ,0,No_Fireplace,Detchd,1975.0,Unf,2,728,Typical,Typical,Paved,352,0,0,0,0,0,No_Pool,No_Fence,None,0,10,2007,WD ,Normal,-93.683169,42.021737,117000
534475160,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,89,10858,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,North_Ames,Feedr,Norm,OneFam,One_Story,Average,Above_Average,1952,1952,Gable,CompShg,Wd Sdng,Plywood,Stone,150,Typical,Good,CBlock,Typical,Typical,Mn,LwQ,4,Unf,0,1404,1444,GasA,Excellent,Y,SBrkr,1624,0,0,1624,1,0,1,0,2,1,Typical,6,Min1,1,Good,Attchd,1952.0,RFn,1,240,Typical,Typical,Paved,0,40,324,0,0,0,No_Pool,Minimum_Privacy,None,0,7,2006,WD ,Partial,-93.624738,42.034612,146500
909251040,One_and_Half_Story_Finished_All_Ages,Residential_Low_Density,51,6821,Pave,No_Alley_Access,Regular,HLS,AllPub,Inside,Gtl,Crawford,Norm,Norm,OneFam,One_and_Half_Fin,Above_Average,Good,1921,2005,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,Typical,Typical,BrkTil,Typical,Typical,No,BLQ,2,Unf,0,538,651,GasA,Good,Y,SBrkr,759,539,0,1298,0,0,2,0,2,1,Typical,8,Typ,1,Good,Detchd,1994.0,Unf,1,240,Typical,Typical,Partial_Pavement,216,0,168,0,0,0,No_Pool,No_Fence,None,0,8,2007,WD ,Normal,-93.64672,42.017889,146500
535457090,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,81,7635,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Corner,Gtl,North_Ames,Norm,Norm,OneFam,One_Story,Average,Above_Average,1960,1960,Gable,CompShg,BrkFace,Wd Sdng,None,0,Typical,Typical,CBlock,Typical,Typical,No,Rec,6,LwQ,350,237,1175,GasA,Excellent,Y,SBrkr,1175,0,0,1175,0,0,1,1,3,1,Typical,6,Typ,0,No_Fireplace,Detchd,1960.0,RFn,2,484,Typical,Typical,Paved,0,0,0,0,0,0,No_Pool,No_Fence,None,0,6,2010,WD ,Normal,-93.606742,42.034851,148000
905107380,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0,9981,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,OneFam,One_Story,Average,Average,1967,1967,Gable,CompShg,MetalSd,MetalSd,BrkFace,340,Typical,Typical,CBlock,Typical,Typical,Mn,BLQ,2,Unf,0,852,1073,GasA,Good,Y,SBrkr,1073,0,0,1073,0,0,1,0,3,1,Typical,6,Typ,0,No_Fireplace,Attchd,1967.0,RFn,1,270,Typical,Typical,Paved,0,90,0,0,0,0,No_Pool,Minimum_Privacy,None,0,3,2008,WD ,Normal,-93.674179,42.03156,120000
902304040,Two_Story_1945_and_Older,Residential_Medium_Density,90,9900,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Old_Town,Norm,Norm,OneFam,Two_Story,Above_Average,Below_Average,1880,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,Typical,Typical,BrkTil,Typical,Typical,Mn,Unf,7,Unf,0,1008,1008,GasW,Typical,Y,SBrkr,1178,1032,0,2210,0,0,2,0,5,1,Fair,8,Typ,0,No_Fireplace,Detchd,1930.0,Unf,1,205,Fair,Typical,Dirt_Gravel,0,48,0,0,0,0,No_Pool,No_Fence,None,0,5,2007,WD ,Normal,-93.617037,42.028076,117500
907414080,Two_Story_1946_and_Newer,Residential_Low_Density,64,8633,Pave,No_Alley_Access,Regular,Lvl,AllPub,FR2,Gtl,College_Creek,Norm,Norm,OneFam,Two_Story,Above_Average,Average,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0,Good,Typical,PConc,Good,Typical,No,GLQ,3,Unf,0,545,738,GasA,Excellent,Y,SBrkr,738,738,0,1476,1,0,2,1,3,1,Good,7,Typ,0,No_Fireplace,Attchd,2005.0,Fin,2,540,Typical,Typical,Paved,100,35,0,0,0,0,No_Pool,No_Fence,None,0,2,2009,WD ,Normal,-93.684536,42.013512,173500
534127170,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0,9156,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Northwest_Ames,PosN,Norm,OneFam,One_Story,Above_Average,Good,1968,1968,Hip,CompShg,BrkFace,BrkFace,None,0,Typical,Typical,CBlock,Typical,Typical,No,Unf,7,Unf,0,1489,1489,GasA,Good,Y,SBrkr,1489,0,0,1489,0,0,2,0,3,1,Good,7,Typ,1,Good,Attchd,1968.0,RFn,2,462,Typical,Typical,Paved,0,0,0,0,0,0,No_Pool,No_Fence,None,0,8,2009,WD ,Normal,-93.634803,42.04896,185750
902330040,Two_Story_1945_and_Older,Residential_Medium_Density,121,17671,Pave,Gravel,Regular,Lvl,AllPub,Corner,Gtl,Old_Town,Artery,Norm,OneFam,Two_Story,Very_Good,Excellent,1882,1986,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,Good,Good,BrkTil,Typical,Typical,No,BLQ,2,Unf,0,700,916,GasA,Good,Y,SBrkr,916,826,0,1742,0,0,1,1,4,1,Good,8,Typ,1,Good,Attchd,1925.0,Unf,2,424,Typical,Typical,Partial_Pavement,0,169,0,0,0,0,No_Pool,No_Fence,None,0,11,2009,WD ,Normal,-93.610582,42.028104,168000
902102060,Two_Story_1945_and_Older,Residential_Medium_Density,60,10440,Pave,Gravel,Regular,Lvl,AllPub,Inside,Gtl,Old_Town,Norm,Norm,OneFam,Two_Story,Average,Very_Good,1904,2002,Gable,CompShg,MetalSd,MetalSd,None,0,Typical,Typical,PConc,Typical,Typical,No,Unf,7,Unf,0,650,650,GasA,Good,Y,SBrkr,958,581,0,1539,0,0,2,0,3,1,Good,8,Typ,1,Poor,Detchd,1983.0,Unf,2,686,Good,Typical,Partial_Pavement,70,78,68,0,0,0,No_Pool,No_Fence,None,0,6,2008,WD ,Normal,-93.615582,42.033379,157500
527214060,Two_Story_1946_and_Newer,Residential_Low_Density,82,16052,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,CulDSac,Gtl,Stone_Brook,Norm,Norm,OneFam,Two_Story,Very_Excellent,Average,2006,2006,Hip,CompShg,VinylSd,VinylSd,Stone,734,Excellent,Typical,PConc,Excellent,Typical,No,GLQ,3,Unf,0,644,1850,GasA,Excellent,Y,SBrkr,1850,848,0,2698,1,0,2,1,4,1,Excellent,11,Typ,1,Good,Attchd,2006.0,RFn,3,736,Typical,Typical,Paved,250,0,0,0,0,0,No_Pool,No_Fence,None,0,7,2006,New,Partial,-93.627767,42.060111,535000
906223090,Two_Story_1946_and_Newer,Residential_Low_Density,80,9938,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Sawyer_West,Norm,Norm,OneFam,Two_Story,Good,Average,1993,1994,Gable,CompShg,MetalSd,MetalSd,BrkFace,246,Good,Typical,PConc,Good,Typical,No,GLQ,3,Unf,0,300,1050,GasA,Excellent,Y,SBrkr,1062,887,0,1949,1,0,2,1,3,1,Good,8,Typ,1,Typical,Attchd,1993.0,Fin,2,574,Typical,Typical,Paved,156,90,0,0,0,0,No_Pool,Good_Privacy,None,0,6,2010,WD ,Normal,-93.682026,42.03068,236000
534225110,Duplex_All_Styles_and_Ages,Residential_Low_Density,72,11072,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,North_Ames,Norm,Norm,Duplex,One_Story,Average,Average,1965,1965,Gable,CompShg,HdBoard,HdBoard,None,0,Typical,Typical,CBlock,Typical,Typical,No,Unf,7,Unf,0,1728,1728,GasA,Typical,Y,SBrkr,1728,0,0,1728,0,0,2,0,6,2,Typical,10,Typ,0,No_Fireplace,Detchd,1987.0,Unf,2,576,Typical,Typical,Paved,0,0,0,0,0,0,No_Pool,No_Fence,None,0,11,2008,WD ,Normal,-93.62462,42.047541,145000
528186100,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,61,7740,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Northridge_Heights,Norm,Norm,TwnhsE,One_Story,Excellent,Average,2006,2006,Hip,CompShg,MetalSd,MetalSd,BrkFace,518,Good,Typical,PConc,Excellent,Good,No,GLQ,3,Unf,0,663,1686,GasA,Excellent,Y,SBrkr,1686,0,0,1686,1,0,2,0,1,1,Excellent,6,Typ,1,Good,Attchd,2006.0,Fin,3,899,Typical,Typical,Paved,266,100,0,0,0,0,No_Pool,No_Fence,None,0,6,2006,New,Partial,-93.654124,42.057164,332200
528280130,Two_Story_1946_and_Newer,Residential_Low_Density,93,10261,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,OneFam,Two_Story,Above_Average,Average,2000,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,318,Typical,Typical,PConc,Good,Typical,No,Unf,7,Unf,0,936,936,GasA,Excellent,Y,SBrkr,962,830,0,1792,1,0,2,1,3,1,Typical,8,Typ,1,Typical,Attchd,2000.0,Fin,2,451,Typical,Typical,Paved,0,0,0,0,0,0,No_Pool,No_Fence,None,0,5,2008,WD ,Normal,-93.641331,42.057986,186500
909250200,Two_Story_1945_and_Older,Residential_Low_Density,69,4899,Pave,No_Alley_Access,Regular,HLS,AllPub,Corner,Gtl,South_and_West_of_Iowa_State_University,Norm,Norm,OneFam,Two_Story,Above_Average,Very_Good,1920,1950,Gable,CompShg,MetalSd,MetalSd,None,0,Typical,Typical,PConc,Typical,Typical,No,BLQ,2,Unf,0,450,755,GasA,Excellent,Y,SBrkr,755,755,0,1510,0,0,1,0,3,1,Typical,6,Typ,0,No_Fireplace,Detchd,1920.0,Unf,1,216,Typical,Typical,Paved,0,0,164,0,0,0,No_Pool,No_Fence,None,0,6,2006,WD ,Normal,-93.648417,42.018808,149000
902204080,One_Story_1945_and_Older,Residential_Medium_Density,62,7404,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,Old_Town,Norm,Norm,OneFam,One_Story,Below_Average,Above_Average,1920,1950,Gable,CompShg,MetalSd,MetalSd,None,0,Typical,Typical,BrkTil,Fair,Typical,No,Unf,7,Unf,0,861,861,GasA,Typical,Y,SBrkr,861,0,0,861,0,0,1,0,2,1,Typical,5,Typ,0,No_Fireplace,Detchd,1920.0,Unf,2,288,Typical,Typical,Dirt_Gravel,0,0,128,0,0,0,No_Pool,No_Fence,None,0,11,2009,Oth,Normal,-93.608829,42.032048,80000
905229040,One_and_Half_Story_Finished_All_Ages,Residential_Low_Density,0,11250,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Clear_Creek,Norm,Norm,OneFam,One_and_Half_Fin,Below_Average,Average,1957,1989,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,Typical,Typical,CBlock,Typical,Typical,Av,Unf,7,Unf,0,1104,1104,GasA,Excellent,Y,FuseA,1104,684,0,1788,1,0,1,0,5,1,Typical,8,Min2,2,Typical,Attchd,1957.0,Unf,1,304,Typical,Typical,Paved,120,0,0,0,0,0,No_Pool,No_Fence,None,0,11,2009,WD ,Normal,-93.660877,42.032503,161500
923229010,Split_or_Multilevel,Residential_Low_Density,0,11333,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Corner,Gtl,Mitchell,Norm,Norm,OneFam,SLvl,Above_Average,Average,1976,1976,Gable,CompShg,HdBoard,HdBoard,None,0,Typical,Typical,PConc,Good,Typical,Av,ALQ,1,Unf,0,490,1029,GasA,Typical,Y,SBrkr,1062,0,0,1062,1,0,1,0,3,1,Typical,5,Typ,2,Typical,Attchd,1976.0,RFn,2,539,Typical,Typical,Paved,120,0,0,0,0,0,No_Pool,No_Fence,None,0,5,2007,WD ,Normal,-93.604923,41.991612,146800
905105260,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,66,7742,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,OneFam,One_Story,Average,Good,1966,1966,Gable,CompShg,HdBoard,HdBoard,None,0,Typical,Typical,CBlock,Typical,Typical,No,BLQ,2,Unf,0,192,955,GasA,Excellent,Y,SBrkr,955,0,0,955,1,0,1,0,3,1,Typical,6,Typ,0,No_Fireplace,Attchd,1966.0,Unf,1,386,Typical,Typical,Paved,0,0,0,0,0,0,No_Pool,Minimum_Privacy,None,0,1,2007,WD ,Normal,-93.677601,42.031139,127000
914467050,Two_Story_1946_and_Newer,Residential_Low_Density,0,11050,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Mitchell,Norm,Norm,OneFam,Two_Story,Good,Average,1996,1997,Gable,CompShg,VinylSd,VinylSd,None,0,Typical,Typical,PConc,Good,Typical,Mn,Unf,7,Unf,0,910,910,GasA,Excellent,Y,SBrkr,910,910,0,1820,0,0,2,1,3,1,Good,8,Typ,1,Typical,Attchd,1996.0,Unf,3,816,Typical,Typical,Paved,318,32,0,0,0,0,No_Pool,No_Fence,None,0,9,2008,WD ,Normal,-93.60489,41.997062,213000
